True,Predicted,Correct
ERLxj,ERLxj,True
eRN4K,eRN4K,True
ERNDx,ERNDx,True
eRONs,eRONs,True
ErQ2h,ErO2h,False
erQDy,erQDy,True
ERWjV,erwjv,False
ErY9D,ErY9d,False
eRYq5,eRYq5,True
ES1WG,ES1WG,True
eS2Gh,eS2Gh,True
eS4E5,ES4e5,False
es4K1,es4K1,True
es8iv,es8iv,True
esetR,esetR,True
eSFgl,eSEgl,False
EsFin,EsFin,True
eSg3e,eSg3e,True
eSg8d,esG8D,False
eSgFe,EsgfE,False
eSGsN,Esgsn,False
EsGUx,EsGUX,False
EshQG,esHQg,False
EsjHn,EsjHn,True
eSL6w,eSL6w,True
ESlaG,ESlaG,True
eslR4,esIR4,False
ESMzQ,ESMzQ,True
ESn3H,ESn3H,True
eSOKR,eSOKR,True
EsOma,EsOma,True
ESsbu,ESsbu,True
eSUVs,eSUVs,True
eSvAE,eSvAE,True
eSVbm,eSVbm,True
eSxZy,eSxZy,True
eSy9K,eSy9K,True
EsySx,EsySx,True
Esyyr,Esyyr,True
ESyzq,ESyzq,True
esZef,csZcf,False
et1fP,et1fP,True
et3CI,eT3Ci,False
et3KY,et3KY,True
Et52N,Et52N,True
eT5rM,eT5Rm,False
ET7gM,ET7gM,True
Et9OQ,El9OQ,False
ETcFy,ETcFy,True
etF3d,eTF3d,False
eTfi2,eTfi2,True
EThZl,EThZl,True
EtJvv,EtJvv,True
ETMWX,etMwx,False
ETq1E,eTq1e,False
eTRAl,eTRAl,True
eTtiA,eTtlA,False
EttN2,EttN2,True
etuZI,etuZI,True
etVOK,etVOK,True
etw7P,etw7P,True
EtxOP,eTXOp,False
Etyvs,Etyvs,True
EtYYh,EtYYn,False
Eu1rT,Eu1rT,True
EU314,EU314,True
Eu3Ss,Eu3Ss,True
EU4fP,eU4FP,False
eU5eq,eU5eq,True
EUe3Z,EUe3Z,True
EueNU,EueNU,True
eUezm,EuezM,False
EuF4A,EuF4A,True
eUfmS,eUfmS,True
eUfud,eUfud,True
eugIN,eUGIn,False
euIpq,euIpq,True
eUjiU,eUjiU,True
eUkSO,eUkSO,True
EulEl,EulEI,False
EUmPx,EUmPx,True
eUms5,eUms5,True
eunCw,eunCw,True
EUqDw,EUQdW,False
EurhA,EurhA,True
EURrW,EuRrW,False
eUsDT,eUsDT,True
EUse3,EUse3,True
EUuaK,EUuaK,True
EUuBt,EUuBt,True
EUVcZ,EUVcZ,True
EUWF7,EUWF7,True
eUwVY,eUwVY,True
EuyAd,EuyAd,True
Ev2EG,Ev2EG,True
EV2GB,EV2GB,True
EV4uX,EV4uX,True
ev5xh,ev5xh,True
ev6Cp,ev6Cp,True
EV6Cw,EV6Cw,True
eVcPf,eVcPf,True
eVCpR,eVCpR,True
EVLpI,EVLpI,True
EVLWj,EVLWj,True
EVmlx,EVmIx,False
EvmMg,eVMmg,False
EVO4V,EVO4V,True
eVORl,eVORI,False
eVpjh,evPJh,False
eVRZF,eVRZF,True
EVSkJ,EVSkJ,True
EvVTa,EvVTa,True
EVwGn,EVwGn,True
eVyCg,eVyCg,True
EvyDv,EvyDv,True
Ew1zp,Lw1zp,False
eW4RC,eW4RC,True
eW74N,EW74N,False
Ewahi,eWAHI,False
ewe78,cwe78,False
ewedK,ewedK,True
EwFT1,EwFT1,True
eWfY3,eWfY3,True
eWFZX,eWFZX,True
eWGeQ,eWGeQ,True
eWhs6,eWhs6,True
EWI3n,EWI3n,True
EWjgA,EWjgA,True
eWLht,eWLht,True
ewMMQ,ewMMQ,True
ewNbJ,ewNbI,False
eWNea,eWNea,True
eWnMy,eWnMy,True
EwNYS,eWNyS,False
eWq9e,eWq9e,True
ewRpg,ewRpg,True
EWSHz,EWSHz,True
EWsWE,EWsWE,True
ewUV4,ewUV4,True
ewwp6,ewwP6,False
EWYPa,EWYPa,True
EwZzg,EwZzg,True
eX5cY,eX5cY,True
eX7li,eX7li,True
ex8i9,ex8i9,True
eX8Iu,eX8Iu,True
ex8VQ,ex8VQ,True
eX96e,EX96E,False
EXaWt,EXaWt,True
exDjy,ExDiY,False
exekb,exekb,True
exHgJ,EXHgJ,False
eXhQn,exhQn,False
EXIzv,EXIzv,True
eXMj3,exmJ3,False
exnQ8,exnQ8,True
ExpHq,ExpHq,True
ExpNb,ExpNb,True
eXRbD,eXRbD,True
eXrt7,eXrt7,True
EXSxJ,EXSxJ,True
EXuhj,EXuhj,True
eXUN9,eXun9,False
EXY62,EXY62,True
exzRX,exzRX,True
eY9K5,EY9k5,False
EYADV,EYADV,True
eYCHb,eYCHb,True
eYdEL,eYdEL,True
Eydwd,Eydwd,True
eyfFP,cyfFP,False
EYg1S,EYg1S,True
EYJOk,EYJOk,True
EYreG,EYreG,True
eyrT5,eyrT5,True
eYSsy,eYSsy,True
eyU7Z,cyU7Z,False
eYUfU,eYUfU,True
EyW4F,EyW4F,True
EYWAT,EYWAT,True
EZ1mI,EZ1mI,True
EZ3IQ,Ez3Iq,False
EZ4Ri,EZ4Ri,True
ezDEI,ezDEI,True
EzdMx,EzdMx,True
Eze3h,Eze3h,True
EZEra,EZEra,True
EZh7z,EZh7z,True
EZhPs,EZhPs,True
ezIua,ezIua,True
EzIY7,EZIy7,False
EZjXK,FZjXK,False
EZkWv,EZkWv,True
EZMMq,EZMMq,True
eZn7S,EZn7S,False
EZO2q,EZO2q,True
EzONU,EzONU,True
EZq1w,EZq1w,True
ezSiU,ezSiU,True
EZUuD,EZUuD,True
EZvmz,EZvmz,True
eZVVU,eZVVU,True
ezwj7,ezwj7,True
eZz76,eZz76,True
ezZmi,EZzMi,False
f13KG,f13KG,True
F1BKa,F1BKa,True
f1DtQ,f1DtQ,True
f1f6P,f1f6P,True
F1fjM,f1FjM,False
F1Jhj,F1Jhj,True
f1k59,f1k59,True
f1KQx,f1KQx,True
F1LIG,F1LIG,True
f1r4k,f1r4k,True
F1SeU,F1SeU,True
f1wis,f1wis,True
F1wkF,F1wkF,True
f22ZZ,f22ZZ,True
F23mF,F23mF,True
F27Wf,F27Wf,True
f2BFU,f2BFU,True
F2Cbl,E2Cbl,False
f2CBO,f2CBO,True
F2FXn,f2fXn,False
F2iga,F2iga,True
F2Lhp,F2Lhp,True
F2LU1,F2Lu1,False
F2NiC,F2NiC,True
F2Owr,F2Owr,True
F2qnQ,F2qnQ,True
f2Vzt,f2Vzt,True
f2Yht,f2Yht,True
F2ymv,E2ymv,False
F31XB,F31XB,True
f3BwV,f3BwV,True
f3D4P,F3D4p,False
F3dQv,F3dQv,True
F3fPT,f3fpT,False
F3GHi,F3Ghi,False
f3Hac,f3Hac,True
f3pge,f3pge,True
F3PkR,F3PkR,True
F3Pz2,F3Pz2,True
f3Vu2,f3Vu2,True
F3Xgn,F3XgN,False
f42fq,f427q,False
f42PB,F42Pb,False
F4a1r,F4a1r,True
F4Auv,F4Auv,True
F4cF1,F4cF1,True
F4csD,F4csD,True
f4dKv,F4DkV,False
F4f3V,F4f3V,True
F4fZJ,F4pzJ,False
F4ir5,F4ir5,True
f4Ll9,f4Ll9,True
F4mA1,F4mA1,True
f4Mtm,f4Mtm,True
f4pvF,f4pvF,True
f4Q5N,f4Q5N,True
f4yu3,f4yu3,True
F51VQ,F51VQ,True
F53kL,F53kL,True
F56LV,F56lV,False
F5E6X,f5e6X,False
f5eMq,f5eMq,True
f5Hih,f5Hih,True
F5iew,F5icw,False
F5IKU,F5IKU,True
f5j9K,f5j9K,True
f5jpk,f5jpk,True
f5N9m,f5N9m,True
f5rB8,f5rB8,True
F5Rf3,F5Rf3,True
f5sgR,f5sgR,True
f5w3R,f5w3R,True
f5X7N,f5X7N,True
F5YXi,F5YXi,True
f5zRs,f5zRs,True
f63Je,f63Je,True
F66Ym,F66Ym,True
f67Vd,f67Vd,True
F6b27,F6b27,True
f6bZd,f6bZd,True
f6ffS,f6ffS,True
f6gpq,f6gpq,True
f6JST,f6JST,True
F6LLu,F6LLu,True
f6nxf,f6nxf,True
f6OwT,f6OwT,True
F6pTz,F6pTz,True
F6pzH,F6pzH,True
f6qJM,f6qJM,True
F6s7V,F6s7V,True
f6SFT,F6Sft,False
f6TMI,f6TMI,True
F6Tvc,F6Tvc,True
f71YI,f7IYI,False
F75wG,F75wG,True
F7Ac2,F7Ac2,True
f7C5c,f7C5c,True
F7fEc,F7fEc,True
f7hMB,f7hMB,True
f7Lwz,f7Lwz,True
F7MAV,F7MAV,True
F7NGS,F7ngS,False
f7NWF,f7NWF,True
F7Onp,F7Onp,True
f7q8B,f7q8B,True
F7qMa,FZqMa,False
f7UOC,f7UOC,True
F7xBV,F7xBV,True
F7XuS,F7XuS,True
F7Ys5,F7Ys5,True
f7ZtG,F7ztG,False
f8411,f8411,True
f8hXN,f8hXN,True
F8L6R,f8l6r,False
F8MUu,F8MUU,False
F8pCz,E8pCz,False
F8qAg,f8qag,False
F8s33,F8S33,False
f8vul,f8vul,True
f8xun,f8xun,True
F91Gv,F91Gv,True
f96yH,f96yH,True
f9I3u,f9I3u,True
f9NTH,f9NTH,True
F9Rg3,F9Rg3,True
f9Wnr,f9Wnr,True
f9wZE,f9wZE,True
f9xAe,f9xAe,True
f9Ya1,f9Ya1,True
FA5zK,FA5zK,True
fa67u,fa67u,True
fA81e,fA81e,True
fA89A,fA89A,True
faaIB,taaib,False
fadaY,fadaY,True
Faemu,Faemu,True
FAfme,EAfme,False
fAFY5,fAFY5,True
fAgy7,fAgy7,True
fah3i,fah3i,True
fAhzW,FAhZW,False
fAkcs,fAkcs,True
Fakxq,Fakxq,True
faMEc,faMEc,True
fAmpj,fAmpj,True
FaOJh,FaOJh,True
FAPEk,FAPEk,True
faqVL,faqVL,True
Fas9c,Fas9c,True
fAu58,Fau58,False
FaUWs,FaUWs,True
favfc,favfc,True
favO8,fAvO8,False
faw1y,faw1y,True
fAwVW,fAwVW,True
faYAm,faYAm,True
FaYeB,FaYeB,True
fb33A,fb33A,True
FB43O,FB43O,True
FB4MD,fb4md,False
fb5bM,fb5bM,True
Fb6bS,Fb6bS,True
Fb9w3,Fb9w3,True
Fbaan,Fbaan,True
FBaLd,FBaLd,True
FbAMd,FbAMd,True
FBbQF,FBbQF,True
FBfFr,FBfFr,True
FBfjq,FBfjq,True
FbKCY,FbKCY,True
fBOVx,fBOVx,True
fbQiG,fbQiG,True
fbQMP,fbQMP,True
FBRj1,FBrJ1,False
FBrsc,rBrsc,False
fBSRi,fBSRi,True
FbTii,FbTii,True
FBuAw,FBuAw,True
FBvHT,FBVHT,False
FbWtu,fbwtu,False
Fc6Qp,fc6qp,False
fC78m,fC78m,True
Fc9b5,Fc9b5,True
Fcbyw,fCByW,False
FCEG6,FceG6,False
FcFaB,FcFaB,True
fCGys,fCGys,True
fCHSu,fCHSu,True
FcmfI,FcmfI,True
fcmMr,fcmMr,True
FCqAK,fcqAK,False
fCRhe,fCRhe,True
FcsEw,fc5ew,False
fCU2q,fCU2q,True
fCuT5,fCuT5,True
fCVm4,fCVm4,True
FCwXU,FCwXU,True
fcXLp,fcXLp,True
FCxqn,FCxqn,True
fcz8d,fcz8d,True
fD29j,fD29j,True
Fd2Dq,Fd2Dq,True
fD3mG,fD3mG,True
fD3R4,fD3R4,True
Fd3UT,Fd3UT,True
FD6bi,FD6bi,True
fd8wx,FD8wx,False
FdAbe,FdAbe,True
FdBsO,FdBsO,True
fDGv9,fDGv9,True
Fdjns,Fdjns,True
FDJWE,FDJWE,True
fdJzO,fdJzO,True
FDL6G,fdL6g,False
FdmRF,FdmRF,True
fdP4f,fdP4f,True
fDPJi,fDPJi,True
fDr7Q,fDr7Q,True
fdrpr,fdrpr,True
fDSnp,fDSnp,True
FdtdD,FdtdD,True
FDwMT,FDwMT,True
fDynl,fDynl,True
FdYZE,FdYZE,True
fDzHv,fDzHv,True
fDZXX,fDZXX,True
fE3r6,fE3r6,True
FE48F,Fe48f,False
Fe6N5,Fe6N5,True
fE6VL,fE6VL,True
fEaui,fEaui,True
fEBDt,feBdt,False
FEbSe,FEbSe,True
fecfd,fecfd,True
FEcTJ,feCTJ,False
FeEKC,FeEKC,True
fEf5n,fEf5n,True
FEfH1,FEfH1,True
FEFsg,fEfSG,False
fEGm1,feGm1,False
FekbN,FckbN,False
FEKHn,FEKHn,True
FEKKO,FEKKO,True
fepnl,fepnl,True
feXcq,feXcq,True
FexgK,FexgK,True
FEyIK,FEyIK,True
feyLD,FeyLd,False
fEZ45,fEZ45,True
fF2l5,Ff2L5,False
Ff367,Ff367,True
ff3aN,ff3aN,True
Ff5XR,Ff5XR,True
fFb72,fFb72,True
Ffded,Ffded,True
FfdhX,FfdhX,True
Fffn4,Fffn4,True
FFg2E,FFg2E,True
FFIO5,FFIO5,True
ffjE4,ffjE4,True
FFmCu,FFmCu,True
fFmuO,fFmuO,True
fFNa1,fFNa1,True
fFpsq,fFpsq,True
FfqR1,FfqR1,True
ffs6I,ffs6I,True
FftIM,FftIM,True
ffTOk,ffTOk,True
fFyPe,fFyPe,True
fgBvw,fgBvw,True
FgbWa,FgbWa,True
fGBX8,fGBX8,True
Fgdf1,Fgdf1,True
FGDHF,fGDhF,False
FGFBR,FGFBR,True
fgGU7,FGgu7,False
fgiOY,fgiOY,True
FgJUB,FgJUB,True
fgKRB,fgKRB,True
FgN3G,FGn3g,False
FgNcW,FgNcW,True
FgPPl,FGPpl,False
FgpPZ,FgpPZ,True
fgqJr,fgqJr,True
fgRwZ,fgRwZ,True
FgtHN,FgtHN,True
fGuPd,fGuPd,True
FGvxa,FGvxa,True
fGWY2,fGWY2,True
fGYUg,fGYUg,True
FH3Mu,FH3Mu,True
fh3vH,fh3vH,True
fHAjc,fHAjc,True
fhBKm,FhbkM,False
fHbMn,fHbMn,True
fHCmG,fHCmG,True
FHDHO,FHDHO,True
fhDXq,fhDXq,True
fHf4W,fHf4W,True
fhfEz,fhfEz,True
fHIfV,fHIfV,True
fHIPG,fHIPG,True
FHiUJ,FHiUJ,True
FhPmS,fHpms,False
fHRdq,fHRdq,True
fhUiR,fhUiR,True
fhvcW,fhvcW,True
Fhziu,fHzIU,False
Fi2jX,Fi2jX,True
FI6st,Fi6st,False
fiCge,fiCgE,False
fIdiC,fIdlC,False
FidY1,FidY1,True
fiEGu,fiEGu,True
FIeXg,FIcXg,False
FiF7R,FiF7R,True
FIgaq,fIgAq,False
FiH2h,FiH2h,True
FIhzx,FIhzx,True
FiKwQ,FiKwQ,True
FILwL,FILwL,True
fIMCE,fFMCE,False
fIMs3,fIMs3,True
FiN5n,Fin5N,False
FIO7w,FIO7w,True
FiO9c,FiO9c,True
fIPwP,fIPwP,True
FiRV3,FiRV3,True
fIv7d,fIv7d,True
fiWku,fiWku,True
Fj12d,Fj12d,True
fj1ZX,fj1ZX,True
fJ2Lq,fJ2Lq,True
Fj374,FjB74,False
Fj3Fq,Fj3Fq,True
FJB5L,FJB5L,True
FjBSw,FjBSw,True
FjBUq,FjBUq,True
fjcKZ,fjcKZ,True
fJCPx,fJCPx,True
FJDd6,FJDd6,True
FjeqM,FjeqM,True
FJfzt,FJfzt,True
fjgIh,fjgIh,True
FjgTW,EjgTW,False
fjIFT,fjIFT,True
FjJJk,FjJJk,True
FjkJW,fJKJW,False
FjlJG,FjlJG,True
FjLXy,FjZXy,False
fjm8x,fjm8x,True
fjnjL,fjnjL,True
FjPYg,FjPYg,True
fjRRX,fjRRX,True
fJSeT,fjSet,False
FJt8C,FJt8C,True
fjTCb,fjtcB,False
FJtyN,FJtyN,True
fjvMd,fjvMd,True
Fjx7U,Fjx7U,True
FJX9m,FJX9m,True
FjXyM,fjxYm,False
FjxzM,FjxzM,True
FjzaH,FjzaH,True
FK1tJ,FK1tJ,True
FK6AC,FK6AC,True
fK7MF,fK7MF,True
FK9mY,FK9mY,True
fK9Y2,fK9Y2,True
FkawV,FkawV,True
FkbZu,FkbZu,True
fkcua,fkcua,True
FKdFe,FKdFe,True
Fkdzw,Fkdzw,True
FKE9j,FKE9j,True
FkeWY,FkeWY,True
FKfpR,FKfpR,True
fkIlF,fkIlF,True
FkJAp,FkJAp,True
fKlGi,fKlGi,True
fkLn1,fkLn1,True
fKmNG,fKmNG,True
FKOep,FKOep,True
fKqWp,fKqWp,True
FkRlk,FkRlk,True
FKuLO,FKuLO,True
FkupP,FkupP,True
fl3zr,fI3zr,False
fL43S,fL43S,True
FL8WK,FL8WK,True
FL9lE,FL9lE,True
Fla5K,Fla5K,True
FLAeE,FLAeE,True
FlBlN,FlBlN,True
fLc1q,fLc1q,True
FLdDu,FLdDu,True
fLEpu,fLEpu,True
flFB2,flFB2,True
flfWE,flfWE,True
fLgtT,fLxtT,False
flgzI,FlGZi,False
fLiOd,fLiOd,True
FLkF6,FLkF6,True
FLluQ,FLluQ,True
FlPQk,FIPQk,False
FLuB7,FLuB7,True
FlwEx,FlwEx,True
FlY4g,FlY4g,True
FLYiY,FLYiY,True
FLzu6,fLZU6,False
FM56Q,FM56Q,True
FM5MV,FM5MV,True
fMA95,fma95,False
FMb34,FMb34,True
fMben,fMben,True
fmDC2,fmDC2,True
FMdUx,FMdUx,True
fMeC2,fMeC2,True
fMen4,Fmen4,False
FMHid,FMHid,True
fmhjg,fmhig,False
FmhjN,fMHjn,False
fmi2h,fmi2h,True
fmixF,fmixF,True
fMM5T,fMM5T,True
FMMOx,FMMOx,True
fmqta,fmqta,True
FMSMk,FMSMk,True
fMug1,fMug1,True
fMuMW,fMuMW,True
FmVIs,FmVls,False
Fn3FP,Fn3FP,True
Fn4mu,Fn4mu,True
Fn8ff,En8ff,False
fNaav,fNaav,True
fnCDp,fnCDp,True
fNCzc,fNCzc,True
fnD4L,fnD4L,True
FNhmT,FNhmT,True
fNJmG,FnJMG,False
fNk9b,fNk9b,True
FNlxX,FNIxX,False
fNML5,FNmL5,False
FNPyv,FNPyv,True
fnsbL,TnsbL,False
FnsPr,FnsPr,True
fNTuR,fnTUr,False
fNV7I,fNV7I,True
fnvFs,fnvFs,True
fnWxr,fnwXR,False
Fnxaj,Fnxaj,True
FnxDb,FnxDb,True
fNZZ3,fNZZ3,True
FO3Bw,FO3Bw,True
fO8c5,fO8c5,True
FOAaa,FOAaa,True
fOaMt,fOaMt,True
fOB41,fOB41,True
fOfB3,fOfB3,True
fOfs3,fOfs3,True
fOqmx,fOqmx,True
FP3fC,FP3fC,True
FP7m9,FP7m9,True
FP86V,FP86V,True
FPaqN,EPaqN,False
FpDsx,FpDSX,False
fpdsY,fpdsY,True
fpG6n,fpG6n,True
fPIg9,fPIg9,True
fpipV,fpipV,True
FpKrq,FJKrq,False
FPl19,FPl19,True
fpnHj,fpnHj,True
fPOHL,fPOHL,True
fPrRZ,fprrz,False
fpXKz,fpXKz,True
FPy2w,FPy2w,True
fPyJq,fPyJq,True
fpYxX,fpYxX,True
FPzMA,FPzMA,True
fPZOd,fPZOd,True
fq3s8,fq3s8,True
FQ9mp,FQ9qnp,False
fQeOY,fQeOY,True
fQF9Q,fQF9q,False
FqMLh,FqMLh,True
FQrcW,FQrcW,True
fQTBF,fQTBF,True
fQTz3,FQTz3,False
FqU91,FqU91,True
FQUFe,FQUFe,True
Fquq7,Fquq7,True
fQzfe,fQzfe,True
fqznf,fqznf,True
fr14E,fr14E,True
fr1kK,fr1kK,True
FR1Oq,FR1Oq,True
FR25S,FR25S,True
fR3TO,fR3TO,True
fR4cg,fR4cg,True
fr5ea,fr5ea,True
Fr6TZ,Fr6TZ,True
FR8RC,FR8RC,True
frasy,frasy,True
fRe6F,fRe6F,True
FrEhz,freHz,False
frekJ,frekJ,True
FrHEW,FrHEW,True
FrHFY,FrHFY,True
fRi6F,fRi6F,True
FRIn8,FRIh8,False
FrJ7O,FrJ7O,True
frJHB,frJHB,True
fRJLL,fRJLL,True
Frn8r,Frn8r,True
frNf5,frNf5,True
frNIk,frnIK,False
frOn7,frOn7,True
frOQP,frOQP,True
frPHC,frPHC,True
FrPO6,FrPO6,True
frQAw,frqaW,False
FRvpJ,FRvpJ,True
frYdA,frYdA,True
FRzu1,FRzu1,True
Fs1x2,Fs1x2,True
fs3ES,fs3FS,False
FS3fP,FS3fP,True
FS3tP,FS3tP,True
fs4Wk,fs4Wk,True
fS5nV,fS5nV,True
fs6g3,fs6g3,True
fS6rC,fS6rC,True
FSbpT,FSbpT,True
fSejG,fSejG,True
FSfxA,FSfxA,True
FsgRu,FsgRu,True
fsipD,fsipD,True
FsIWR,FsiwR,False
FsmNg,FsmNg,True
FSmwr,FSmwr,True
fsOLu,fsOLu,True
FsPPD,FsPPD,True
fSqPd,fSqPd,True
fsr7Q,fsr7Q,True
FStRg,FStRg,True
FSUyp,Fsuyp,False
FsVqG,FsVqG,True
fSvqT,fSvqT,True
fSw2b,fSw2b,True
Ft2Kh,Ft2Kh,True
FtbcT,FtbcT,True
FTF6m,FTF6m,True
fTFH3,fTFH3,True
ftFST,ftFST,True
ftjA7,ftja7,False
fTkJe,FTKJE,False
Ftrc8,Ftrc8,True
ftsWI,ftsWI,True
fTuiV,fTufV,False
ftYB5,ftYB5,True
Ftyrn,FtyrN,False
fu4ay,fu4ay,True
fU4UZ,fU4UZ,True
fU7xS,fU7xS,True
fUbaG,fUbaG,True
FucFS,FucFS,True
fuCnx,fuCnx,True
FUfKw,FUfKw,True
fuhEw,fuhEw,True
fUhpO,fUhpQ,False
FUIrV,FUIrV,True
fUJJe,FuJje,False
Fuk5k,Fuk5k,True
FUk5W,FUk5W,True
fukSb,fukSb,True
fUl7u,fUl7u,True
FUOwX,FUOwX,True
fUOZQ,fUOZQ,True
fUPae,fUPae,True
FUqfy,FuQeY,False
FuSB6,FuSB6,True
FUst2,FusT2,False
fUsyP,fUsyP,True
FUtTv,FuttV,False
FuUO3,FuUO3,True
FuUTN,FuUTN,True
fuWz5,fuWz5,True
fUyf3,fUyf3,True
fuynZ,fuynZ,True
FUYPV,FuyPV,False
FuzsE,FuzsE,True
fv22k,fv22k,True
fv2qj,fv2qj,True
fv3Gl,fv3Gl,True
Fv3RZ,Fv3RZ,True
Fv49p,Fv49p,True
fV7zK,IV7zK,False
fvaKS,fvAKS,False
FVbGn,FVbGn,True
FvBIi,fvBiI,False
FvcRp,FvcRp,True
FvcZM,FvcZM,True
FvfVg,FwfVg,False
FVgnW,FVgnW,True
FVHpP,FVHpP,True
FvmKR,FvmKr,False
FvnYv,FvnYv,True
fVONs,fVONs,True
FvsE9,FvsE9,True
fvSZX,fvSZX,True
Fvt5b,Fvt5b,True
FVyXD,FVyXD,True
Fw6Gk,Fw6Gk,True
fWBm5,fWBm5,True
fWC3V,fWC3V,True
FwEcR,FwEcR,True
fWEqf,fWEqf,True
FWfc5,FWfc5,True
FWHnU,FWHnU,True
fWIr1,fWIr1,True
fwjyx,fwjYx,False
FWmFV,FWmFV,True
FwMNR,fwmNr,False
FWmPO,FWmPO,True
fwn8W,fwn8W,True
fwnI5,fwnI5,True
fWpaV,fWpaV,True
FWQUI,FWQUI,True
fWqYk,FwqyK,False
fwrj5,fwrj5,True
fWRSB,fWRSB,True
FwtxJ,FwtxJ,True
fwuJg,fwuJg,True
FwVp1,FwVp1,True
fwyvg,fwyvg,True
FX37y,FX37y,True
fxBHJ,fXBHj,False
fxC4V,fxC4V,True
FxdUb,FXdUB,False
FxFax,FxFax,True
FxfhA,FxfhA,True
fxGHB,fxGHB,True
fxgMC,fxgMC,True
fxGqS,fxGqS,True
FxH1b,FxH1b,True
fxIsz,FXISz,False
FxjEr,FxJeR,False
FxMBb,FxMBb,True
FxmJY,FxmJY,True
Fxmyc,Fxmyc,True
FxnhP,FxnhP,True
FxPLI,FxPLI,True
fxqLj,fxQLj,False
Fxr5C,Fxr5C,True
FXRP1,FXRp1,False
FXTDC,FXTDC,True
FXUq4,FXUq4,True
FXVpP,FXVpP,True
fxW47,fxW47,True
FxxFV,FxxFV,True
FXYQ5,FXYQ5,True
fY3xm,fY3xm,True
Fy56u,Fy56U,False
fyagP,fyAgp,False
fyApK,fyApK,True
fYBBu,fYBBu,True
fycFR,fYCFR,False
fyCgh,fYcgH,False
FYGNR,FYGNR,True
FyI5S,FYI5S,False
FYk3X,FYk3X,True
FymAL,FymAL,True
fYmJP,fYmJP,True
FymzL,FymzL,True
Fyqxj,FyqxJ,False
fYR3W,fYR3W,True
FyRAd,FyRAd,True
FYsOZ,FYsOZ,True
fYsy5,FYsY5,False
fYtIl,FyTIl,False
fyUjy,fyujy,False
FyUWr,Fyuwr,False
FyV3M,FyV3M,True
fyVgJ,fyVgJ,True
fYXYz,fYXYz,True
fyygj,fyygj,True
Fyz3M,Fyz3M,True
FyZC4,FyZC4,True
Fz1bv,FZ1bv,False
fZ63C,fZ63C,True
fzb4d,fzb4d,True
FZd9c,FZd9c,True
fzDqu,fzDqu,True
fzE4N,fzE4N,True
fzFH4,fzEH4,False
fZhtG,fZhtG,True
Fzi5E,Fzi5E,True
fZJ5j,fZJ5j,True
fZlax,Fzlax,False
Fzmkr,Fzmkr,True
FzmNi,FzmNi,True
FZmSj,FZmSj,True
fzMUE,fzMUE,True
fzO2X,FZO2X,False
FZpZ8,FZpZ8,True
fZRyy,fZRyy,True
fZSBL,fZSBL,True
fzuR1,fzuR1,True
FZw1j,FZw1j,True
fZWz5,fZWz5,True
fZX6U,fZX6U,True
fZXBG,fZXBG,True
fzYb9,fzYh9,False
g12Vr,g12Vr,True
g1CWz,g1CWz,True
g1DS4,g1dS4,False
g1LbE,G1Lbe,False
G1lXM,G1lXM,True
G1Myl,G1Myl,True
g1RLE,G1rlE,False
G1usK,G1usK,True
G1vrQ,G1vrQ,True
g2cRN,g2cRN,True
G2Egb,G2Egb,True
g2eGm,g2eGm,True
g2hK1,G2hk1,False
g2ikJ,g2ikJ,True
g2ImL,g2ImL,True
G2irg,G2irg,True
g2ivD,g2ivD,True
g2Kdi,g2Kdi,True
G2kIu,G2kIu,True
g2lv9,g2lv9,True
g2mHa,g2MHA,False
G2RxW,g2rXW,False
G2YiD,g2yiD,False
G2Zdi,G2Zdi,True
g3a1G,g3a1G,True
g3AxO,g3AxO,True
G3B6e,G3B6e,True
g3bJM,g3bJM,True
G3D9Q,G3D9Q,True
G3DvQ,G3dvQ,False
G3ES4,g3eS4,False
g3HeQ,g3HeQ,True
G3hLP,G3hLP,True
G3hYS,G3HyS,False
G3JJF,G3JJF,True
G3Lc8,G3Lc8,True
g3M3q,g3M3q,True
G3MKT,G3MKT,True
G3pYy,G3pYy,True
G3r3V,G3r3V,True
g3rUt,g3rUt,True
G3SKn,G3SKn,True
G3SW5,G3SW5,True
g3ucg,g3uCcg,False
G3v6h,g3v6h,False
G4a1y,G4a1Y,False
G4a7n,G4a7n,True
g4beZ,g4beZ,True
G4bSm,g4bsm,False
G4lXu,G4IXu,False
g4mL7,g4mL7,True
g4nW5,g4nW5,True
G4Pz4,G4Rz4,False
g4sgS,g4sgS,True
G4tUa,G4tUa,True
g4tw9,G4tW9,False
g4VWJ,g4VWJ,True
g4xhh,g4xhh,True
G53sJ,G53sJ,True
g58tG,g58tG,True
G5Cvr,G5Cvr,True
G5EJQ,G5EJQ,True
G5f2k,G5f2k,True
g5GnI,G5GnI,False
G5H21,G5H21,True
G5KVJ,G5KVJ,True
g5lg1,g5lg1,True
G5s4W,G5s4W,True
g5sM5,g5sM5,True
G5Wan,G5wAN,False
g5WN3,g5WN3,True
G5ZDn,G5ZDn,True
g63Qu,g63Qu,True
G64zi,G64Zi,False
G6bfR,G6bfR,True
g6BGD,g6BGD,True
g6BN4,g6BN4,True
G6ByS,G6ByS,True
G6DRx,G6DRx,True
G6ewG,G6ewG,True
g6HDy,g6HDy,True
G6my3,G6my3,True
G6pXt,G6pXt,True
G6rIA,G6r1A,False
G6sN4,G6sN4,True
G73vk,G73vk,True
g7DR4,g7DR4,True
